station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal
40900,Howard,2020-01-01,"4,801.2","2,852","2,304.4",128557.0
41190,Jarvis,2020-01-01,"1,359.3","1,027.5",811.4,38071.0
40100,Morse,2020-01-01,"4,119.4","2,628","2,091.8",111598.0
41300,Loyola,2020-01-01,"4,869.3","3,517","2,590",134143.0
40760,Granville,2020-01-01,"3,533.1","1,619.8","1,392.4",91169.0
40880,Thorndale,2020-01-01,"2,743","1,191",994.8,70083.0
41380,Bryn Mawr,2020-01-01,"4,251.6","1,850","1,527.4",108573.0
40340,Berwyn,2020-01-01,"2,975","2,298.3","1,736.2",83323.0
41200,Argyle,2020-01-01,"2,891.6","2,090.8","1,640.4",80180.0
40770,Lawrence,2020-01-01,"2,736.3","1,817.8","1,761.4",76276.0
40540,Wilson,2020-01-01,"6,236.3","3,503.5","2,667",164547.0
40080,Sheridan,2020-01-01,"4,632","2,519.8","1,913.2",121548.0
41420,Addison-North Main,2020-01-01,"5,971.3","3,502.3","3,056",160657.0
41320,Belmont-North Main,2020-01-01,"10,974.7","6,920.5","5,754.6",297899.0
41220,Fullerton,2020-01-01,"12,980.3","6,048","5,000.8",334762.0
40650,North/Clybourn,2020-01-01,"5,199.2","3,875.8","3,172.8",145750.0
40630,Clark/Division,2020-01-01,"7,083.2","4,575","3,616.8",192215.0
41450,Chicago/State,2020-01-01,"12,422.9","8,052.3","6,455.6",337791.0
40330,Grand/State,2020-01-01,"9,774.5","7,363.8","6,404.8",276517.0
41660,Lake/State,2020-01-01,"19,489","9,012.8","6,515.4",497387.0
41090,Monroe/State,2020-01-01,"9,214.8","2,862.8","1,995.2",224152.0
40560,Jackson/State,2020-01-01,"8,977.9","2,610.5","1,748.2",216696.0
41490,Harrison,2020-01-01,"3,162.7","1,931.3","1,524.2",84926.0
41400,Roosevelt,2020-01-01,"9,408.3","6,195.8","4,588.6",254709.0
41000,Cermak-Chinatown,2020-01-01,"3,398.8","3,200.8","2,512.8",100141.0
40190,Sox-35th-Dan Ryan,2020-01-01,"3,583.3","1,810.5","1,566",93905.0
41230,47th-Dan Ryan,2020-01-01,"2,445.1","1,593.5","1,283.8",66586.0
41170,Garfield-Dan Ryan,2020-01-01,"2,642.9","1,832.8","1,310.4",72027.0
40910,63rd-Dan Ryan,2020-01-01,"2,672.7","1,828.8","1,485.6",73542.0
40990,69th,2020-01-01,"3,971.5","2,604.8","2,058.6",108085.0
40240,79th,2020-01-01,"5,624.7","3,564.8","2,946.4",152734.0
41430,87th,2020-01-01,"3,346.7","2,026.5","1,641.6",89942.0
40450,95th/Dan Ryan,2020-01-01,"8,384.1","4,478.3","3,673.6",220731.0
41050,Linden,2020-01-01,835.2,296.3,228.6,20703.0
41250,Central-Evanston,2020-01-01,728.5,313,256,18559.0
40400,Noyes,2020-01-01,901,435.8,301.6,23072.0
40520,Foster,2020-01-01,739.9,406.8,285,19330.0
40050,Davis,2020-01-01,"3,338.6","1,982.8","1,442.8",88595.0
40690,Dempster,2020-01-01,727.8,494.5,397,19974.0
40270,Main,2020-01-01,"1,061.2",612.5,439,27992.0
40840,South Boulevard,2020-01-01,755,346,255.2,19271.0
40140,Dempster-Skokie,2020-01-01,"1,574",579.3,403,38961.0
41680,Oakton-Skokie,2020-01-01,870.9,241.5,188.6,21068.0
40890,O'Hare Airport,2020-01-01,"9,029.6","7,195.5","8,218.4",268526.0
40820,Rosemont,2020-01-01,"5,401.7","2,393.3","1,848.6",137653.0
40230,Cumberland,2020-01-01,"3,867.9","1,070.8",897.4,93864.0
40750,Harlem-O'Hare,2020-01-01,"2,616.8",915.5,703.4,64749.0
41280,Jefferson Park,2020-01-01,"6,093.5","2,709.8","2,210",155947.0
41330,Montrose-O'Hare,2020-01-01,"2,373.3",960,755.8,59831.0
40550,Irving Park-O'Hare,2020-01-01,"3,947.1","1,816.8","1,437.8",101293.0
41240,Addison-O'Hare,2020-01-01,"2,799.4",915.3,707.8,68787.0
40060,Belmont-O'Hare,2020-01-01,"4,717.6","2,153.5","1,709.2",120947.0
41020,Logan Square,2020-01-01,"6,946.6","3,106.8","2,311.4",176809.0
40570,California/Milwaukee,2020-01-01,"5,504","2,246.5","1,814",139143.0
40670,Western/Milwaukee,2020-01-01,"5,462.1","1,922.8","1,583.6",135775.0
40590,Damen/Milwaukee,2020-01-01,"5,980","3,053.5","2,556",156555.0
40320,Division/Milwaukee,2020-01-01,"5,511.3","2,214.8","1,750.4",138860.0
41410,Chicago/Milwaukee,2020-01-01,"3,650","1,160.3",894.6,89413.0
40490,Grand/Milwaukee,2020-01-01,"2,587.1",976.5,959.6,65620.0
40370,Washington/Dearborn,2020-01-01,"13,078.8","4,594","3,523.8",323728.0
40790,Monroe/Dearborn,2020-01-01,"7,790","1,439.5","1,090.8",182591.0
40070,Jackson/Dearborn,2020-01-01,"6,624.1","1,882","1,358.2",160050.0
41340,LaSalle,2020-01-01,"2,689.5",776.5,620.4,65377.0
40430,Clinton-Forest Park,2020-01-01,"3,614.8",951.5,807.8,87370.0
40350,UIC-Halsted,2020-01-01,"5,931.8","1,510.5","1,125.2",142167.0
40470,Racine,2020-01-01,"2,081.2",674,554.8,51256.0
40810,Medical Center,2020-01-01,"2,663",815,578.2,64736.0
40220,Western-Forest Park,2020-01-01,"1,511.3",711.5,558.8,38888.0
40250,Kedzie-Homan-Forest Park,2020-01-01,"1,732","1,058.5",880.6,46740.0
40920,Pulaski-Forest Park,2020-01-01,"1,625.9","1,161","1,023",45528.0
40970,Cicero-Forest Park,2020-01-01,"1,150.4",688.3,526.4,30694.0
40010,Austin-Forest Park,2020-01-01,"1,652.5",580.8,453.2,40945.0
40180,Oak Park-Forest Park,2020-01-01,"1,634.5",406,322.2,39194.0
40980,Harlem-Forest Park,2020-01-01,"1,019.1",397.8,289,25457.0
40390,Forest Park,2020-01-01,"2,823",999.8,825.6,70232.0
41030,Polk,2020-01-01,"3,164.1",568.8,423.4,74002.0
40830,18th,2020-01-01,"1,653.3",928,638.6,43277.0
40210,Damen-Cermak,2020-01-01,"1,445.9",648.8,488.4,36847.0
40740,Western-Cermak,2020-01-01,"1,032.5",517.8,402,26797.0
40440,California-Cermak,2020-01-01,"1,311.4",588.8,469.8,33555.0
41040,Kedzie-Cermak,2020-01-01,890.4,471,370,23322.0
40780,Central Park,2020-01-01,"1,066.5",497.3,396.6,27434.0
40150,Pulaski-Cermak,2020-01-01,980.9,553.8,444.4,26017.0
40600,Kostner,2020-01-01,422.3,206.3,181.6,11024.0
40420,Cicero-Cermak,2020-01-01,"1,038.8",597.3,461.6,27551.0
40580,54th/Cermak,2020-01-01,"1,921.9",849,596.4,48660.0
40020,Harlem-Lake,2020-01-01,"3,390.2","1,589.8","1,151.6",86701.0
41350,Oak Park-Lake,2020-01-01,"1,426",540.5,349.2,35280.0
40610,Ridgeland,2020-01-01,"1,279.5",370.8,232.6,30796.0
41260,Austin-Lake,2020-01-01,"1,640.3",717,553.4,41722.0
40280,Central-Lake,2020-01-01,"1,808",975.8,771,47534.0
40700,Laramie,2020-01-01,976.3,530.8,397.2,25587.0
40480,Cicero-Lake,2020-01-01,"1,118.9",645.8,501.6,29706.0
40030,Pulaski-Lake,2020-01-01,"1,230.6",726.5,559.4,32776.0
41670,Conservatory,2020-01-01,867.1,579.8,479.2,23791.0
41070,Kedzie-Lake,2020-01-01,"1,307.7",614.8,484.8,33652.0
41360,California-Lake,2020-01-01,937,399.3,313.8,23779.0
40170,Ashland-Lake,2020-01-01,"2,469.2","1,080.5",649.4,61892.0
41510,Morgan-Lake,2020-01-01,"3,660.1","1,808.5","1,301",94261.0
41160,Clinton-Lake,2020-01-01,"4,573","1,021.5",681.2,108097.0
41690,Cermak-McCormick Place,2020-01-01,"1,484",931,493,38838.0
41120,35-Bronzeville-IIT,2020-01-01,"1,456",581.5,431.8,36516.0
40300,Indiana,2020-01-01,686.7,274.8,219,17302.0
41270,43rd,2020-01-01,889.9,369.3,280,22454.0
41080,47th-South Elevated,2020-01-01,902.9,452.8,336.8,23359.0
40130,51st,2020-01-01,819.9,398,320,21230.0
40510,Garfield-South Elevated,2020-01-01,954.4,429.5,356.2,24496.0
41140,King Drive,2020-01-01,387.3,209,172.2,10218.0
40720,East 63rd-Cottage Grove,2020-01-01,874.4,431.8,349.8,22713.0
40940,Halsted/63rd,2020-01-01,459.2,207.5,146.8,11666.0
40290,Ashland/63rd,2020-01-01,872.4,402.5,334.8,22477.0
41290,Kimball,2020-01-01,"3,733.3","2,032.3","1,433.4",97428.0
41180,Kedzie-Brown,2020-01-01,"1,850.6","1,095.3",814.2,49166.0
40870,Francisco,2020-01-01,"1,591.1",661.5,446.2,39881.0
41010,Rockwell,2020-01-01,"1,792",650.5,455.8,44304.0
41480,Western-Brown,2020-01-01,"3,830","2,078.8","1,423.2",99691.0
40090,Damen-Brown,2020-01-01,"2,752.3","1,216",787.2,69350.0
41500,Montrose-Brown,2020-01-01,"2,619.5","1,203.3",849,66687.0
41460,Irving Park-Brown,2020-01-01,"3,099.5","1,310.3",903.4,77948.0
41440,Addison-Brown,2020-01-01,"2,487.5",942.3,651,61749.0
41310,Paulina,2020-01-01,"2,779.1","1,306",903.6,70882.0
40360,Southport,2020-01-01,"3,450.8","1,853.5","1,304.6",89854.0
41210,Wellington,2020-01-01,"3,070","1,146",820.4,76227.0
40530,Diversey,2020-01-01,"5,587.9","2,398.3","1,645.8",140755.0
40660,Armitage,2020-01-01,"4,154","1,904.3","1,332.8",105668.0
40800,Sedgwick,2020-01-01,"3,555.4","1,646.5","1,288.8",91249.0
40710,Chicago/Franklin,2020-01-01,"6,708.6","2,214","1,459",163741.0
40460,Merchandise Mart,2020-01-01,"8,187.6","1,409.8",940.2,190468.0
40930,Midway Airport,2020-01-01,"7,104","2,728.5","2,311.6",178760.0
40960,Pulaski-Orange,2020-01-01,"4,775.5","1,554.3","1,123.2",116895.0
41150,Kedzie-Midway,2020-01-01,"3,138.7","1,259",906.6,78621.0
40310,Western-Orange,2020-01-01,"3,417.2","1,404.5","1,049.2",86043.0
40120,35th/Archer,2020-01-01,"2,741","1,057",760.2,68331.0
41060,Ashland-Orange,2020-01-01,"1,474",671.8,492.6,37579.0
41130,Halsted-Orange,2020-01-01,"2,470.7",847.3,617.8,60833.0
40730,Washington/Wells,2020-01-01,"8,425.1",971.5,648.8,192483.0
40040,Quincy/Wells,2020-01-01,"8,146.7","1,097.8",911.4,188175.0
40160,LaSalle/Van Buren,2020-01-01,"3,157.2",435,305.2,72725.0
40850,Library,2020-01-01,"3,437.8","1,205.8",834.8,84628.0
40680,Adams/Wabash,2020-01-01,"6,627.6","2,201","1,452.2",161872.0
41700,Washington/Wabash,2020-01-01,"9,546.4","3,708.3","2,724.6",238477.0
40260,State/Lake,2020-01-01,"11,425.9","4,780.3","3,507.8",288030.0
40380,Clark/Lake,2020-01-01,"19,652.3","4,097.3","3,257.6",465028.0
40900,Howard,2020-02-01,"4,883.6","3,056","2,408.3",122584.0
41190,Jarvis,2020-02-01,"1,387.2","1,065.2",840.3,36430.0
40100,Morse,2020-02-01,"4,162.7","2,638.2","2,142",105012.0
41300,Loyola,2020-02-01,"5,355.7","4,689.4","3,600.3",144961.0
40760,Granville,2020-02-01,"3,601.7",424.4,14.8,74215.0
40880,Thorndale,2020-02-01,"2,761.5",290,13.8,56735.0
41380,Bryn Mawr,2020-02-01,"4,174.4",442,20,85777.0
40340,Berwyn,2020-02-01,"2,993.1","3,473","2,924.8",88926.0
41200,Argyle,2020-02-01,"2,820.2","2,205","1,609.5",73866.0
40770,Lawrence,2020-02-01,"2,722.2","1,913.2","1,406.8",69636.0
40540,Wilson,2020-02-01,"6,501.6","3,913.6","2,831",160924.0
40080,Sheridan,2020-02-01,"4,639","2,614.8","1,983.5",113788.0
41420,Addison-North Main,2020-02-01,"6,090.9","3,833.4","3,050.3",153185.0
41320,Belmont-North Main,2020-02-01,"10,902.8","7,815.4","5,829",280448.0
41220,Fullerton,2020-02-01,"13,282.5","7,174.6","5,555",323742.0
40650,North/Clybourn,2020-02-01,"5,105.9","3,983.4","3,020.5",134117.0
40630,Clark/Division,2020-02-01,"7,112.9","4,856.8","3,862.5",181991.0
41450,Chicago/State,2020-02-01,"12,681.6","8,992.6","6,639.8",325154.0
40330,Grand/State,2020-02-01,"9,310.7","7,824.2","5,791.5",248500.0
41660,Lake/State,2020-02-01,"19,914.1","9,709.6","6,714.8",473688.0
41090,Monroe/State,2020-02-01,"9,332.7","3,359.6","2,199",212247.0
40560,Jackson/State,2020-02-01,"9,535.8","3,265.4","1,999.3",215040.0
41490,Harrison,2020-02-01,"3,865.6","2,617","1,819.3",97673.0
41400,Roosevelt,2020-02-01,"10,025","7,190.4","5,421.8",258139.0
41000,Cermak-Chinatown,2020-02-01,"3,232.2","3,661.8","2,896.5",94539.0
40190,Sox-35th-Dan Ryan,2020-02-01,"3,681.9","2,134.4","1,707.3",91138.0
41230,47th-Dan Ryan,2020-02-01,"2,437.8","1,708.6","1,339.8",62657.0
41170,Garfield-Dan Ryan,2020-02-01,"2,661.2","2,017.8","1,433.3",69045.0
40910,63rd-Dan Ryan,2020-02-01,"2,693.8","1,961.2","1,575.3",69982.0
40990,69th,2020-02-01,"3,931.9","2,751.4","2,116.5",100860.0
40240,79th,2020-02-01,"5,609.1","3,774.8","3,060.3",143297.0
41430,87th,2020-02-01,"3,356","2,198","1,737.8",85060.0
40450,95th/Dan Ryan,2020-02-01,"8,519.5","4,866.6","3,946.3",210508.0
41050,Linden,2020-02-01,792.9,305.8,257,18415.0
41250,Central-Evanston,2020-02-01,726.1,311,271.5,17163.0
40400,Noyes,2020-02-01,912,509,370.8,22267.0
40520,Foster,2020-02-01,775.8,491.8,348.5,19369.0
40050,Davis,2020-02-01,"3,284.3","2,107.8","1,576.8",82532.0
40690,Dempster,2020-02-01,738.8,535.6,453.3,19267.0
40270,Main,2020-02-01,"1,069",639.6,507.5,26607.0
40840,South Boulevard,2020-02-01,749.5,336.4,275.3,17773.0
40140,Dempster-Skokie,2020-02-01,"1,582.1",645.6,485,36810.0
41680,Oakton-Skokie,2020-02-01,905.3,312.6,234,20604.0
40890,O'Hare Airport,2020-02-01,"8,975.8","7,202.2","8,094.5",247905.0
40820,Rosemont,2020-02-01,"5,426.1","2,705.8","2,021.5",130137.0
40230,Cumberland,2020-02-01,"3,934.5","1,137.4",950.8,88180.0
40750,Harlem-O'Hare,2020-02-01,"2,668.7",956.8,724.8,61056.0
41280,Jefferson Park,2020-02-01,"6,175.4","2,892","2,330",147287.0
41330,Montrose-O'Hare,2020-02-01,"2,363","1,024.4",761.3,55427.0
40550,Irving Park-O'Hare,2020-02-01,"4,023.6","1,985","1,508.8",96431.0
41240,Addison-O'Hare,2020-02-01,"2,834.7","1,058.2",762.5,65034.0
40060,Belmont-O'Hare,2020-02-01,"4,855.2","2,354.8","1,768.5",115952.0
41020,Logan Square,2020-02-01,"7,048.5","3,371.2","2,435.5",167568.0
40570,California/Milwaukee,2020-02-01,"5,528.5","2,525.8","1,834.3",130536.0
40670,Western/Milwaukee,2020-02-01,"5,545.4","2,158.2","1,551",127903.0
40590,Damen/Milwaukee,2020-02-01,"5,919.8","3,646","2,669",147301.0
40320,Division/Milwaukee,2020-02-01,"5,604.3","2,557","1,863.8",132326.0
41410,Chicago/Milwaukee,2020-02-01,"3,832","1,286",911.5,86715.0
40490,Grand/Milwaukee,2020-02-01,"2,626.3","1,197.2",893.8,62086.0
40370,Washington/Dearborn,2020-02-01,"13,201.7","5,372","3,872.3",306383.0
40790,Monroe/Dearborn,2020-02-01,"7,986","1,657","1,252.5",173015.0
40070,Jackson/Dearborn,2020-02-01,"6,980.3","2,345.4","1,580.3",157654.0
41340,LaSalle,2020-02-01,"2,989.4","1,040.8",830.8,68314.0
40430,Clinton-Forest Park,2020-02-01,"3,732","1,005.6",923.3,83361.0
40350,UIC-Halsted,2020-02-01,"7,285.8","1,935.6","1,478.5",161307.0
40470,Racine,2020-02-01,"2,167.6",796,738.8,50286.0
40810,Medical Center,2020-02-01,"2,720.8",847.8,654.8,61273.0
40220,Western-Forest Park,2020-02-01,"1,572.6",810.8,615.8,37969.0
40250,Kedzie-Homan-Forest Park,2020-02-01,"1,690.2","1,094",866.8,42740.0
40920,Pulaski-Forest Park,2020-02-01,"1,687.8","1,320","1,145.5",44938.0
40970,Cicero-Forest Park,2020-02-01,"1,138.7",727.2,562.8,28660.0
40010,Austin-Forest Park,2020-02-01,"1,716.1",623.8,497.3,39430.0
40180,Oak Park-Forest Park,2020-02-01,"1,681.8",424.2,343.3,37130.0
40980,Harlem-Forest Park,2020-02-01,994.4,429.4,296,23218.0
40390,Forest Park,2020-02-01,"2,848.4","1,085.2",862.3,65843.0
41030,Polk,2020-02-01,"3,284",620.6,470.8,70665.0
40830,18th,2020-02-01,"1,682.3","1,003.2",755,41681.0
40210,Damen-Cermak,2020-02-01,"1,511.1",678.8,511.8,35663.0
40740,Western-Cermak,2020-02-01,"1,028.4",539.2,419,24939.0
40440,California-Cermak,2020-02-01,"1,320.8",620.6,484.3,31455.0
41040,Kedzie-Cermak,2020-02-01,917.5,521.8,404,22574.0
40780,Central Park,2020-02-01,"1,081.9",545.4,419.3,26042.0
40150,Pulaski-Cermak,2020-02-01,974.1,540.4,457.8,24015.0
40600,Kostner,2020-02-01,415.2,221.4,171.3,10096.0
40420,Cicero-Cermak,2020-02-01,"1,044.6",655,493.8,26141.0
40580,54th/Cermak,2020-02-01,"1,970.3",889.8,635.3,46396.0
40020,Harlem-Lake,2020-02-01,"3,415.3","1,739","1,315.3",82261.0
41350,Oak Park-Lake,2020-02-01,"1,433.9",569.6,386.5,33071.0
40610,Ridgeland,2020-02-01,"1,275.5",390.6,273,28555.0
41260,Austin-Lake,2020-02-01,"1,656.1",785.2,586.8,39394.0
40280,Central-Lake,2020-02-01,"1,843.5","1,083.4",867.8,45758.0
40700,Laramie,2020-02-01,988.5,568.2,435,24351.0
40480,Cicero-Lake,2020-02-01,"1,092.6",714.2,514.8,27481.0
40030,Pulaski-Lake,2020-02-01,"1,223",785.4,600.5,30788.0
41670,Conservatory,2020-02-01,879.5,667.6,529.3,23045.0
41070,Kedzie-Lake,2020-02-01,"1,357.4",691.4,546,32788.0
41360,California-Lake,2020-02-01,954.5,433.8,338,22610.0
40170,Ashland-Lake,2020-02-01,"2,503.8","1,210.2",769.3,59203.0
41510,Morgan-Lake,2020-02-01,"3,820.1","2,031.4","1,607",92987.0
41160,Clinton-Lake,2020-02-01,"4,686.9","1,215.4",766.5,102880.0
41690,Cermak-McCormick Place,2020-02-01,"1,632.9","1,461",868,43435.0
41120,35-Bronzeville-IIT,2020-02-01,"1,590.1",762.4,543.3,37786.0
40300,Indiana,2020-02-01,677.6,306,259.3,16118.0
41270,43rd,2020-02-01,887.6,398.8,307.8,20977.0
41080,47th-South Elevated,2020-02-01,919.9,493.2,374.8,22362.0
40130,51st,2020-02-01,837.4,450.6,342.5,20371.0
40510,Garfield-South Elevated,2020-02-01,980.4,522.2,400.8,23821.0
41140,King Drive,2020-02-01,397.5,232,197.8,9900.0
40720,East 63rd-Cottage Grove,2020-02-01,872.6,491.4,383,21440.0
40940,Halsted/63rd,2020-02-01,480.1,241,159.3,11444.0
40290,Ashland/63rd,2020-02-01,864.8,450.6,383.8,21083.0
41290,Kimball,2020-02-01,"3,789.1","2,110.8","1,588.3",92689.0
41180,Kedzie-Brown,2020-02-01,"1,879.8","1,133.6",894.3,46841.0
40870,Francisco,2020-02-01,"1,606.4",734,512,37846.0
41010,Rockwell,2020-02-01,"1,819.5",700.8,564.8,42153.0
41480,Western-Brown,2020-02-01,"3,801.4","2,166.2","1,593.8",93234.0
40090,Damen-Brown,2020-02-01,"2,750.8","1,289.4",903,65074.0
41500,Montrose-Brown,2020-02-01,"2,594.7","1,243",900.3,61710.0
41460,Irving Park-Brown,2020-02-01,"3,105.1","1,397",986.5,73033.0
41440,Addison-Brown,2020-02-01,"2,486.8","1,003.4",738.8,57708.0
41310,Paulina,2020-02-01,"2,779.3","1,429","1,005.8",66753.0
40360,Southport,2020-02-01,"3,331.7","1,904.2","1,385.5",81696.0
41210,Wellington,2020-02-01,"3,087.9","1,215.2",841.5,71200.0
40530,Diversey,2020-02-01,"5,518.5","2,467.8","1,790",129868.0
40660,Armitage,2020-02-01,"4,101","1,982.4","1,512.5",97982.0
40800,Sedgwick,2020-02-01,"3,513.1","1,805.8","1,487.5",85241.0
40710,Chicago/Franklin,2020-02-01,"6,743.8","2,418","1,755",153986.0
40460,Merchandise Mart,2020-02-01,"7,977.7","1,615.2","1,085.3",171971.0
40930,Midway Airport,2020-02-01,"7,313.7","2,780","2,412.8",169824.0
40960,Pulaski-Orange,2020-02-01,"4,932.2","1,764","1,295.8",112647.0
41150,Kedzie-Midway,2020-02-01,"3,265.1","1,442.4","1,027.3",76623.0
40310,Western-Orange,2020-02-01,"3,520.5","1,548.6","1,136.5",82699.0
40120,35th/Archer,2020-02-01,"2,852","1,186.4",836,66315.0
41060,Ashland-Orange,2020-02-01,"1,490.7",765.4,601.3,36045.0
41130,Halsted-Orange,2020-02-01,"2,665.4",933.8,706.8,60803.0
40730,Washington/Wells,2020-02-01,"8,425.8","1,739.6",744,180190.0
40040,Quincy/Wells,2020-02-01,"8,127.8","1,253.4",988.5,172777.0
40160,LaSalle/Van Buren,2020-02-01,"3,209.9",490.4,347.3,68039.0
40850,Library,2020-02-01,"3,780.3","1,830.4","1,050.3",88959.0
40680,Adams/Wabash,2020-02-01,"7,090.4","1,918.2","1,662.3",158048.0
41700,Washington/Wabash,2020-02-01,"9,557.2","3,276.8","2,995",219507.0
40260,State/Lake,2020-02-01,"11,787","4,171","3,847.3",271983.0
40380,Clark/Lake,2020-02-01,"19,520.1","4,934.8","3,899.5",430673.0
40900,Howard,2020-03-01,"3,207.8","1,984.8","1,744",87230.0
41190,Jarvis,2020-03-01,842.2,646.8,582.2,24026.0
40100,Morse,2020-03-01,"2,425.5","1,615.3","1,419",66916.0
41300,Loyola,2020-03-01,"2,545.3","1,809","1,598.4",71224.0
40760,Granville,2020-03-01,"1,919.2","1,243.8","1,039.2",52394.0
40880,Thorndale,2020-03-01,"1,552.3",875.3,732.6,41314.0
41380,Bryn Mawr,2020-03-01,"2,386.2","1,418","1,170.6",64022.0
40340,Berwyn,2020-03-01,"1,730.7","1,161","1,017.6",47808.0
41200,Argyle,2020-03-01,"1,620.6","1,188.8","1,027.8",45547.0
40770,Lawrence,2020-03-01,"1,542.9","1,129.5","1,028.4",43604.0
40540,Wilson,2020-03-01,"3,879.1","2,361","1,956.8",104568.0
40080,Sheridan,2020-03-01,"2,397.6","1,364","1,138.6",63896.0
41420,Addison-North Main,2020-03-01,"3,140.5","2,156.3","1,797.8",86705.0
41320,Belmont-North Main,2020-03-01,"5,652.6","3,761.3","3,437.6",156590.0
41220,Fullerton,2020-03-01,"6,477.2","3,394.3","3,111.6",171634.0
40650,North/Clybourn,2020-03-01,"2,725.5","1,912.3","1,727",76244.0
40630,Clark/Division,2020-03-01,"3,801.5","2,541.8","2,295.6",105278.0
41450,Chicago/State,2020-03-01,"6,324.5","4,188.3","3,889.6",175341.0
40330,Grand/State,2020-03-01,"4,792.5","3,584","3,222.8",135884.0
41660,Lake/State,2020-03-01,"9,883.1","4,962.3","3,990",257227.0
41090,Monroe/State,2020-03-01,"4,574.8","1,739.5","1,243",113818.0
40560,Jackson/State,2020-03-01,"4,543","1,647","1,229.6",112681.0
41490,Harrison,2020-03-01,"1,863.6","1,206.5",989.4,50773.0
41400,Roosevelt,2020-03-01,"5,782.7","3,697.3","3,399.6",159006.0
41000,Cermak-Chinatown,2020-03-01,"1,781","1,503","1,547",52929.0
40190,Sox-35th-Dan Ryan,2020-03-01,"2,179.8","1,224.8","1,116.4",58436.0
41230,47th-Dan Ryan,2020-03-01,"1,690","1,140.5",987.8,46681.0
41170,Garfield-Dan Ryan,2020-03-01,"1,837.5","1,260","1,013",50529.0
40910,63rd-Dan Ryan,2020-03-01,"1,952.2","1,382.3","1,226",54608.0
40990,69th,2020-03-01,"2,858.5","1,967","1,595.4",78732.0
40240,79th,2020-03-01,"4,128.8","2,738.8","2,349.4",113536.0
41430,87th,2020-03-01,"2,395.5","1,542.5","1,366.8",65706.0
40450,95th/Dan Ryan,2020-03-01,"6,114","3,489.8","3,035.6",163646.0
41050,Linden,2020-03-01,396,175,176.6,10295.0
41250,Central-Evanston,2020-03-01,453.1,231.8,162.2,11707.0
40400,Noyes,2020-03-01,432.2,207,182,11247.0
40520,Foster,2020-03-01,395.5,218.8,190.2,10526.0
40050,Davis,2020-03-01,"1,770.7","1,008",881.4,47394.0
40690,Dempster,2020-03-01,420,312.8,291.2,11947.0
40270,Main,2020-03-01,548.1,324,281,14759.0
40840,South Boulevard,2020-03-01,424.1,221.3,194,11186.0
40140,Dempster-Skokie,2020-03-01,871.3,399.5,311.6,22324.0
41680,Oakton-Skokie,2020-03-01,509.4,195.5,151.8,12747.0
40890,O'Hare Airport,2020-03-01,"6,057.1","4,761","5,838.6",181494.0
40820,Rosemont,2020-03-01,"3,215.9","1,559.5","1,330.4",83640.0
40230,Cumberland,2020-03-01,"2,162.5",759.3,653.8,53882.0
40750,Harlem-O'Hare,2020-03-01,"1,542.8",609.3,527.4,39016.0
41280,Jefferson Park,2020-03-01,"3,778.9","1,875.3","1,679.4",99033.0
41330,Montrose-O'Hare,2020-03-01,"1,356.7",627,531.2,35012.0
40550,Irving Park-O'Hare,2020-03-01,"2,372.9","1,177.8","1,036.6",62098.0
41240,Addison-O'Hare,2020-03-01,"1,530.4",558.3,471.6,38260.0
40060,Belmont-O'Hare,2020-03-01,"2,756.8","1,381.5","1,160.4",71978.0
41020,Logan Square,2020-03-01,"3,617.1","1,788","1,491.6",94186.0
40570,California/Milwaukee,2020-03-01,"2,793.5","1,386.3","1,094",72473.0
40670,Western/Milwaukee,2020-03-01,"2,759.8","1,138.8",958.2,70061.0
40590,Damen/Milwaukee,2020-03-01,"2,905.9","1,770.5","1,622.2",79122.0
40320,Division/Milwaukee,2020-03-01,"2,841.2","1,334.8","1,123",73460.0
41410,Chicago/Milwaukee,2020-03-01,"1,927",755.5,593.8,48385.0
40490,Grand/Milwaukee,2020-03-01,"1,322.5",659,651.4,34989.0
40370,Washington/Dearborn,2020-03-01,"6,602.5","2,643","2,384.2",167749.0
40790,Monroe/Dearborn,2020-03-01,"3,826.7","1,014.8",719.6,91844.0
40070,Jackson/Dearborn,2020-03-01,"3,635","1,361.5","1,028.2",90558.0
41340,LaSalle,2020-03-01,"1,508.4",524,456.6,37563.0
40430,Clinton-Forest Park,2020-03-01,"1,880.8",580.5,596.4,46682.0
40350,UIC-Halsted,2020-03-01,"3,309",984.5,874.8,81111.0
40470,Racine,2020-03-01,"1,138.4",439.5,363.8,28621.0
40810,Medical Center,2020-03-01,"1,651.1",454.5,454.8,40417.0
40220,Western-Forest Park,2020-03-01,966.4,534,438.4,25589.0
40250,Kedzie-Homan-Forest Park,2020-03-01,"1,214.4",779.5,641.2,33041.0
40920,Pulaski-Forest Park,2020-03-01,"1,386.8","1,035.5",932.4,39314.0
40970,Cicero-Forest Park,2020-03-01,866.5,549,438.4,23450.0
40010,Austin-Forest Park,2020-03-01,995.8,406.3,352.6,25295.0
40180,Oak Park-Forest Park,2020-03-01,894.6,246.8,211.8,21727.0
40980,Harlem-Forest Park,2020-03-01,678.4,310.5,212.8,17231.0
40390,Forest Park,2020-03-01,"1,863.3",780,697,47598.0
41030,Polk,2020-03-01,"1,787.4",413.5,327.8,42616.0
40830,18th,2020-03-01,983.7,628.8,478.8,26551.0
